County,State,Commodity,Value
Washington,MN,Tree nut totals,33.0
Washington,MN,Walnuts,3.0
Washington,MS,Apples,4.0
Washington,MS,Fruit & tree nut totals,12.0
Washington,MS,Non-citrus totals,4.0
Washington,MS,Orchards,226.0
Washington,MS,Peaches,8.0
Washington,MS,Pears,8.0
Washington,MS,Pecans,366.0
Washington,MS,Plums,4.0
Washington,MS,Plums & prunes,4.0
Washington,MS,Tree nut totals,183.0
Washington,MO,Apples,14.0
Washington,MO,Aronia berries,6.0
Washington,MO,Berry totals,11019.0
Washington,MO,Blackberries,18.0
Washington,MO,Blueberries,8.0
Washington,MO,Cherries,2.0
Washington,MO,Fruit & tree nut totals,55009.0
Washington,MO,Grapes,2.0
Washington,MO,Non-citrus totals,23.0
Washington,MO,Orchards,26.0
Washington,MO,Peaches,4.0
Washington,MO,Pecans,8.0
Washington,MO,Persimmons,3.0
Washington,MO,Plums,2.0
Washington,MO,Plums & prunes,2.0
Washington,MO,Raspberries,8.0
Washington,MO,Strawberries,2.0
Washington,MO,Tree nut totals,4.0
Washington,NE,Apples,30.0
Washington,NE,Aronia berries,23.0
Washington,NE,Berry totals,32.0
Washington,NE,Cherries,6.0
Washington,NE,Fruit & tree nut totals,96023.0
Washington,NE,Grapes,10.0
Washington,NE,Non-citrus totals,76.0
Washington,NE,Orchards,72.0
Washington,NE,Peaches,4.0
Washington,NE,Pears,18.0
Washington,NE,Plums,18.0
Washington,NE,Plums & prunes,18.0
Washington,NE,Raspberries,38.0
Washington,NE,Tree nut totals,24.0
Washington,NE,"Tree nuts, other",24.0
Washington,NY,Apples,282.0
Washington,NY,Apricots,7.0
Washington,NY,"Berries, other",8.0
Washington,NY,Berry totals,657265.0
Washington,NY,Blackberries,52.0
Washington,NY,Blueberries,298.0
Washington,NY,Cherries,12.0
Washington,NY,Currants,2.0
Washington,NY,Elderberries,6.0
Washington,NY,Fruit & tree nut totals,2010095.0
Washington,NY,Grapes,50.0
Washington,NY,Non-citrus totals,205.0
Washington,NY,Orchards,228.0
Washington,NY,Peaches,60.0
Washington,NY,Pears,41.0
Washington,NY,Plums,21.0
Washington,NY,Plums & prunes,21.0
Washington,NY,Pomegranates,2.0
Washington,NY,Raspberries,320.0
Washington,NY,Strawberries,88.0
Washington,NY,Tree nut totals,10.0
Washington,NY,"Tree nuts, other",10.0
Washington,NC,Berry totals,3.0
Washington,NC,Fruit & tree nut totals,2.0
Washington,NC,Orchards,2.0
Washington,NC,Pecans,4.0
Washington,NC,Strawberries,2.0
Washington,NC,Tree nut totals,2.0
Washington,OH,Apples,159.0
Washington,OH,Berry totals,395083.0
Washington,OH,Blackberries,58.0
Washington,OH,Blueberries,68.0
Washington,OH,Cherries,19.0
Washington,OH,Chestnuts,5.0
Washington,OH,Fruit & tree nut totals,44.0
Washington,OH,Grapes,10.0
Washington,OH,Nectarines,2.0
Washington,OH,Non-citrus totals,259.0
Washington,OH,"Non-citrus, other",2.0
Washington,OH,Orchards,175.0
Washington,OH,Peaches,70.0
Washington,OH,Pears,48.0
Washington,OH,Persimmons,4.0
Washington,OH,Plums,6.0
Washington,OH,Plums & prunes,6.0
Washington,OH,Raspberries,34.0
Washington,OH,Strawberries,6.0
Washington,OH,Tree nut totals,43.0
Washington,OH,"Tree nuts, other",2.0
Washington,OH,Walnuts,18.0
Washington,OK,Fruit & tree nut totals,3822080.0
Washington,OK,Grapes,6.0
Washington,OK,Non-citrus totals,6.0
Washington,OK,Orchards,2950.0
Washington,OK,Pecans,7554.0
Washington,OK,Tree nut totals,2707.0
Washington,OR,Almonds,2.0
Washington,OR,Apples,867.0
Washington,OR,Apricots,5.0
Washington,OR,Aronia berries,6.0
Washington,OR,"Berries, other",4.0
Washington,OR,Berry totals,27124983.0
Washington,OR,Blackberries,1786.0
Washington,OR,Blueberries,8820.0
Washington,OR,Boysenberries,124.0
Washington,OR,Cherries,223.0
Washington,OR,Chestnuts,11.0
Washington,OR,Cranberries,4.0
Washington,OR,Currants,28.0
Washington,OR,Figs,66.0
Washington,OR,Fruit & tree nut totals,66678870.0
Washington,OR,Grapes,3951.0
Washington,OR,Hazelnuts,11807.0
Washington,OR,Kiwifruit,2.0
Washington,OR,Loganberries,2.0
Washington,OR,Nectarines,13.0
Washington,OR,Non-citrus totals,5475.0
Washington,OR,"Non-citrus, other",10.0
Washington,OR,Orchards,11515.0
Washington,OR,Peaches,273.0
Washington,OR,Pears,414.0
Washington,OR,Persimmons,19.0
Washington,OR,Plums,126.0
Washington,OR,Plums & prunes,405.0
Washington,OR,Prunes,140.0
Washington,OR,Raspberries,3690.0
Washington,OR,Strawberries,709.0
Washington,OR,Tree nut totals,12957.0
Washington,OR,Walnuts,657.0
Washington,PA,Apples,279.0
Washington,PA,Berry totals,149122.0
Washington,PA,Blackberries,24.0
Washington,PA,Blueberries,92.0
Washington,PA,Cherries,16.0
Washington,PA,Chestnuts,8.0
Washington,PA,Currants,2.0
Washington,PA,Elderberries,4.0
Washington,PA,Fruit & tree nut totals,1985078.0
Washington,PA,Grapes,14.0
Washington,PA,Hazelnuts,3.0
Washington,PA,Non-citrus totals,423.0
Washington,PA,Orchards,294.0
Washington,PA,Peaches,191.0
Washington,PA,Pears,52.0
Washington,PA,Plums,6.0
Washington,PA,Plums & prunes,6.0
Washington,PA,Raspberries,145.0
Washington,PA,Strawberries,8.0
Washington,PA,Tree nut totals,25.0
Washington,PA,"Tree nuts, other",2.0
Washington,PA,Walnuts,22.0
Washington,RI,Apples,38.0
Washington,RI,Berry totals,110.0
Washington,RI,Blueberries,86.0
Washington,RI,Fruit & tree nut totals,201054.0
Washington,RI,Grapes,12.0
Washington,RI,Nectarines,2.0
Washington,RI,Non-citrus totals,89.0
Washington,RI,"Non-citrus, other",10.0
Washington,RI,Orchards,76.0
Washington,RI,Peaches,4.0
Washington,RI,Plums,2.0
Washington,RI,Plums & prunes,2.0
Washington,RI,Raspberries,32.0
Washington,RI,Strawberries,37.0
Washington,TN,Apples,70.0
Washington,TN,Apricots,4.0
Washington,TN,Berry totals,84.0
Washington,TN,Blackberries,10.0
Washington,TN,Blueberries,48.0
Washington,TN,Cherries,27.0
Washington,TN,Chestnuts,12.0
Washington,TN,Elderberries,4.0
Washington,TN,Figs,4.0
Washington,TN,Fruit & tree nut totals,86039.0
Washington,TN,Grapes,7.0
Washington,TN,Hazelnuts,4.0
Washington,TN,Nectarines,4.0
Washington,TN,Non-citrus totals,138.0
Washington,TN,"Non-citrus, other",2.0
Washington,TN,Orchards,119.0
Washington,TN,Peaches,35.0
Washington,TN,Pears,96.0
Washington,TN,Pecans,19.0
Washington,TN,Persimmons,3.0
Washington,TN,Plums,6.0
Washington,TN,Plums & prunes,6.0
Washington,TN,Prunes,4.0
Washington,TN,Raspberries,8.0
Washington,TN,Strawberries,13.0
Washington,TN,Tree nut totals,28.0
Washington,TN,Walnuts,2.0
Washington,TX,Apples,4.0
Washington,TX,Figs,2.0
Washington,TX,Fruit & tree nut totals,454102.0
Washington,TX,Grapes,71.0
Washington,TX,Non-citrus totals,139.0
Washington,TX,Orchards,884.0
Washington,TX,Peaches,20.0
Washington,TX,Pears,4.0
Washington,TX,Pecans,1961.0
Washington,TX,Plums,2.0
Washington,TX,Plums & prunes,2.0
Washington,TX,Tree nut totals,962.0
Washington,UT,Almonds,20.0
Washington,UT,Apples,124.0
Washington,UT,Apricots,29.0
Washington,UT,"Berries, other",2.0
Washington,UT,Berry totals,6.0
Washington,UT,Cherries,54.0
Washington,UT,Fruit & tree nut totals,395122.0
Washington,UT,Grapes,77.0
Washington,UT,Nectarines,2.0
Washington,UT,Non-citrus totals,418.0
Washington,UT,Orchards,627.0
Washington,UT,Peaches,261.0
Washington,UT,Pears,46.0
Washington,UT,Pecans,218.0
Washington,UT,Pistachios,17.0
Washington,UT,Plum-apricot hybrids,4.0
Washington,UT,Plums,24.0
Washington,UT,Plums & prunes,24.0
Washington,UT,Pomegranates,16.0
Washington,UT,Raspberries,6.0
Washington,UT,Tree nut totals,183.0
Washington,VT,Apples,126.0
Washington,VT,Apricots,6.0
Washington,VT,Aronia berries,4.0
Washington,VT,"Berries, other",6.0
Washington,VT,Berry totals,249212.0
Washington,VT,Blackberries,22.0
Washington,VT,Blueberries,356.0
Washington,VT,Cherries,11.0
Washington,VT,Chestnuts,10.0
Washington,VT,Currants,8.0
Washington,VT,Elderberries,6.0
Washington,VT,Fruit & tree nut totals,519097.0
Washington,VT,Grapes,156.0
Washington,VT,Hazelnuts,8.0
Washington,VT,Non-citrus totals,303.0
Washington,VT,Orchards,203.0
Washington,VT,Peaches,26.0
Washington,VT,Pears,83.0
Washington,VT,Plums,12.0
Washington,VT,Plums & prunes,12.0
Washington,VT,Raspberries,126.0
Washington,VT,Strawberries,88.0
Washington,VT,Tree nut totals,20.0
Washington,VT,"Tree nuts, other",4.0
Washington,VA,Apples,106.0
Washington,VA,"Berries, other",2.0
Washington,VA,Berry totals,91059.0
Washington,VA,Blackberries,20.0
Washington,VA,Blueberries,80.0
Washington,VA,Cherries,24.0
Washington,VA,Chestnuts,3.0
Washington,VA,Elderberries,2.0
Washington,VA,Fruit & tree nut totals,549067.0
Washington,VA,Grapes,55.0
Washington,VA,Hazelnuts,6.0
Washington,VA,Nectarines,4.0
Washington,VA,Non-citrus totals,152.0
Washington,VA,"Non-citrus, other",15.0
Washington,VA,Orchards,325.0
Washington,VA,Peaches,87.0
Washington,VA,Pears,32.0
Washington,VA,Pecans,8.0
Washington,VA,Plums,14.0
Washington,VA,Plums & prunes,14.0
Washington,VA,Raspberries,24.0
Washington,VA,Strawberries,6.0
Washington,VA,Tree nut totals,13.0
Washington,WI,Apples,76.0
Washington,WI,Berry totals,674162.0
Washington,WI,Blackberries,8.0
Washington,WI,Blueberries,4.0
Washington,WI,Cherries,4.0
Washington,WI,Elderberries,2.0
Washington,WI,Fruit & tree nut totals,1239036.0
Washington,WI,Grapes,4.0
Washington,WI,Non-citrus totals,91.0
Washington,WI,Orchards,139.0
Washington,WI,Peaches,4.0
Washington,WI,Pears,16.0
Washington,WI,Raspberries,80.0
Washington,WI,Strawberries,124.0
Washington,WI,Tree nut totals,23.0
Washington,WI,"Tree nuts, other",23.0
Washita,OK,Fruit & tree nut totals,2.0
Washita,OK,Grapes,2.0
Washita,OK,Non-citrus totals,2.0
Washita,OK,Orchards,3.0
Washoe,NV,Apples,21.0
Washoe,NV,Cherries,4.0
Washoe,NV,Fruit & tree nut totals,136024.0
Washoe,NV,Grapes,14.0
Washoe,NV,Non-citrus totals,42.0
Washoe,NV,Orchards,64.0
Washoe,NV,Peaches,12.0
Washoe,NV,Plums,4.0
Washoe,NV,Plums & prunes,4.0
Washtenaw,MI,Apples,550.0
Washtenaw,MI,Apricots,4.0
Washtenaw,MI,"Berries, other",16.0
Washtenaw,MI,Berry totals,376232.0
Washtenaw,MI,Blackberries,32.0
Washtenaw,MI,Blueberries,158.0
Washtenaw,MI,Cherries,10.0
Washtenaw,MI,Chestnuts,84.0
Washtenaw,MI,Elderberries,6.0
Washtenaw,MI,Fruit & tree nut totals,1654100.0
Washtenaw,MI,Grapes,86.0
Washtenaw,MI,Hazelnuts,34.0
Washtenaw,MI,Nectarines,4.0
Washtenaw,MI,Non-citrus totals,680.0
Washtenaw,MI,Orchards,547.0
Washtenaw,MI,Peaches,78.0
Washtenaw,MI,Pears,168.0
Washtenaw,MI,Plums,25.0
Washtenaw,MI,Plums & prunes,22.0
Washtenaw,MI,Prunes,4.0
Washtenaw,MI,Raspberries,210.0
Washtenaw,MI,Strawberries,56.0
Washtenaw,MI,Tree nut totals,159.0
Washtenaw,MI,"Tree nuts, other",6.0
Washtenaw,MI,Walnuts,8.0
Watauga,NC,Apples,146.0
Watauga,NC,Berry totals,40038.0
Watauga,NC,Blackberries,20.0
Watauga,NC,Blueberries,52.0
Watauga,NC,Fruit & tree nut totals,446045.0
Watauga,NC,Grapes,81.0
Watauga,NC,Hazelnuts,4.0
Watauga,NC,Non-citrus totals,108.0
Watauga,NC,Orchards,145.0
Watauga,NC,Peaches,28.0
Watauga,NC,Pears,16.0
Watauga,NC,Pecans,6.0
Watauga,NC,Raspberries,12.0
Watauga,NC,Tree nut totals,7.0
Watonwan,MN,Fruit & tree nut totals,2.0
Watonwan,MN,Hazelnuts,2.0
Watonwan,MN,Orchards,2.0
Watonwan,MN,Tree nut totals,2.0
Watonwan,MN,Walnuts,2.0
Waukesha,WI,Apples,43.0
Waukesha,WI,Berry totals,6025.0
Waukesha,WI,Cherries,4.0
Waukesha,WI,Chestnuts,6.0
Waukesha,WI,Fruit & tree nut totals,97028.0
Waukesha,WI,Grapes,2.0
Waukesha,WI,Non-citrus totals,69.0
Waukesha,WI,Orchards,127.0
Waukesha,WI,Pears,4.0
Waukesha,WI,Raspberries,8.0
Waukesha,WI,Strawberries,20.0
Waukesha,WI,Tree nut totals,138.0
Waukesha,WI,Walnuts,132.0
Waupaca,WI,Apples,62.0
Waupaca,WI,Apricots,2.0
Waupaca,WI,Berry totals,246069.0
Waupaca,WI,Blueberries,8.0
Waupaca,WI,Cherries,5.0
Waupaca,WI,Fruit & tree nut totals,447032.0
Waupaca,WI,Grapes,9.0
Waupaca,WI,Non-citrus totals,72.0
Waupaca,WI,Orchards,74.0
Waupaca,WI,Peaches,6.0
Waupaca,WI,Pears,24.0
Waupaca,WI,Plums,8.0
Waupaca,WI,Plums & prunes,8.0
Waupaca,WI,Raspberries,24.0
Waupaca,WI,Strawberries,7.0
Waushara,WI,Apples,44.0
Waushara,WI,Berry totals,190061.0
Waushara,WI,Blueberries,8.0
Waushara,WI,Cherries,12.0
Waushara,WI,Fruit & tree nut totals,222037.0
Waushara,WI,Hazelnuts,30.0
Waushara,WI,Non-citrus totals,59.0
Waushara,WI,Orchards,71.0
Waushara,WI,Pears,59.0
Waushara,WI,Raspberries,48.0
Waushara,WI,Strawberries,44.0
Waushara,WI,Tree nut totals,30.0
Wayne,GA,Berry totals,1542282.0
Wayne,GA,Blackberries,12.0
Wayne,GA,Blueberries,1058.0
Wayne,GA,Citrus totals,4.0
Wayne,GA,Fruit & tree nut totals,3176117.0
Wayne,GA,Grapes,2.0
Wayne,GA,Non-citrus totals,19.0
Wayne,GA,Orchards,1579.0
Wayne,GA,Pecans,3636.0
Wayne,GA,Pomegranates,40.0
Wayne,GA,Tangerines,4.0
Wayne,GA,Tree nut totals,1818.0
Wayne,IL,Apples,8.0
Wayne,IL,Apricots,2.0
Wayne,IL,Berry totals,10.0
Wayne,IL,Blueberries,12.0
Wayne,IL,Cherries,10.0
Wayne,IL,Fruit & tree nut totals,35008.0
Wayne,IL,Grapes,2.0
Wayne,IL,Hazelnuts,2.0
Wayne,IL,Nectarines,2.0
Wayne,IL,Non-citrus totals,17.0
Wayne,IL,Orchards,16.0
Wayne,IL,Peaches,18.0
Wayne,IL,Pears,20.0
Wayne,IL,Pecans,4.0
Wayne,IL,Plums,2.0
Wayne,IL,Plums & prunes,2.0
Wayne,IL,Strawberries,4.0
Wayne,IL,Tree nut totals,2.0
Wayne,IN,Apples,4.0
Wayne,IN,"Berries, other",2.0
Wayne,IN,Berry totals,48041.0
Wayne,IN,Blackberries,22.0
Wayne,IN,Cherries,6.0
Wayne,IN,Fruit & tree nut totals,15.0
Wayne,IN,Grapes,2.0
Wayne,IN,Non-citrus totals,10.0
Wayne,IN,Orchards,11.0
Wayne,IN,Peaches,4.0
Wayne,IN,Pears,4.0
Wayne,IN,Plum-apricot hybrids,2.0
Wayne,IN,Plums,2.0
Wayne,IN,Plums & prunes,2.0
Wayne,IN,Raspberries,30.0
Wayne,IN,Strawberries,13.0
Wayne,IA,Apples,11.0
Wayne,IA,Apricots,2.0
Wayne,IA,Berry totals,3.0
Wayne,IA,Cherries,4.0
Wayne,IA,Chestnuts,3.0
Wayne,IA,Fruit & tree nut totals,136008.0
Wayne,IA,Grapes,4.0
Wayne,IA,Non-citrus totals,20.0
Wayne,IA,Orchards,74.0
Wayne,IA,Peaches,6.0
Wayne,IA,Pears,4.0
Wayne,IA,Persimmons,2.0
Wayne,IA,Raspberries,4.0
Wayne,IA,Tree nut totals,5.0
Wayne,IA,Walnuts,2.0
Wayne,KY,Apples,14.0
Wayne,KY,Berry totals,4.0
Wayne,KY,Blackberries,2.0
Wayne,KY,Blueberries,8.0
Wayne,KY,Figs,2.0
Wayne,KY,Fruit & tree nut totals,18012.0
Wayne,KY,Grapes,2.0
Wayne,KY,Nectarines,2.0
Wayne,KY,Non-citrus totals,21.0
Wayne,KY,Orchards,20.0
Wayne,KY,Plums,10.0
Wayne,KY,Plums & prunes,10.0
Wayne,KY,Raspberries,8.0
Wayne,MI,Apples,69.0
Wayne,MI,Berry totals,34.0
Wayne,MI,Blackberries,6.0
Wayne,MI,Cherries,15.0
Wayne,MI,Chestnuts,2.0
Wayne,MI,Currants,2.0
Wayne,MI,Fruit & tree nut totals,66039.0
Wayne,MI,Grapes,18.0
Wayne,MI,Non-citrus totals,75.0
Wayne,MI,Orchards,92.0
Wayne,MI,Peaches,8.0
Wayne,MI,Pears,60.0
Wayne,MI,Plums,4.0
Wayne,MI,Plums & prunes,4.0
Wayne,MI,Raspberries,30.0
Wayne,MI,Strawberries,13.0
Wayne,MI,Tree nut totals,2.0
Wayne,MS,Almonds,6.0
Wayne,MS,Apples,10.0
Wayne,MS,Berry totals,3634018.0
Wayne,MS,Blackberries,18.0
Wayne,MS,Blueberries,2308.0
Wayne,MS,Cherries,8.0
Wayne,MS,Chestnuts,6.0
Wayne,MS,Citrus totals,12.0
Wayne,MS,Figs,11.0
Wayne,MS,Fruit & tree nut totals,3751053.0
Wayne,MS,Grapes,22.0
Wayne,MS,Lemons,6.0
Wayne,MS,Limes,6.0
Wayne,MS,Non-citrus totals,46.0
Wayne,MS,Oranges,12.0
Wayne,MS,Orchards,136.0
Wayne,MS,Peaches,12.0
Wayne,MS,Pears,32.0
Wayne,MS,Pecans,156.0
Wayne,MS,Persimmons,8.0
Wayne,MS,Plums,8.0
Wayne,MS,Plums & prunes,8.0
Wayne,MS,Raspberries,20.0
Wayne,MS,Tangerines,6.0
Wayne,MS,Tree nut totals,210.0
Wayne,MS,"Tree nuts, other",8.0
Wayne,MO,Apples,2.0
Wayne,MO,Aronia berries,2.0
Wayne,MO,Berry totals,12.0
Wayne,MO,Blackberries,6.0
Wayne,MO,Cherries,8.0
Wayne,MO,Fruit & tree nut totals,16005.0
Wayne,MO,Grapes,2.0
Wayne,MO,Non-citrus totals,16.0
Wayne,MO,Orchards,28.0
Wayne,MO,Peaches,20.0
Wayne,MO,Pears,4.0
Wayne,MO,Pecans,6.0
Wayne,MO,Persimmons,2.0
Wayne,MO,Plums,2.0
Wayne,MO,Plums & prunes,2.0
Wayne,MO,Tree nut totals,2.0
Wayne,NE,Apples,2.0
Wayne,NE,Berry totals,4.0
Wayne,NE,Fruit & tree nut totals,6.0
Wayne,NE,Non-citrus totals,6.0
Wayne,NE,Orchards,6.0
Wayne,NE,Pears,8.0
Wayne,NE,Strawberries,4.0
Wayne,NY,Apples,47779.0
Wayne,NY,Apricots,20.0
Wayne,NY,Berry totals,278267.0
Wayne,NY,Blackberries,18.0
Wayne,NY,Blueberries,274.0
Wayne,NY,Cherries,2898.0
Wayne,NY,Chestnuts,14.0
Wayne,NY,Fruit & tree nut totals,221368389.0
Wayne,NY,Grapes,145.0
Wayne,NY,Hazelnuts,8.0
Wayne,NY,Nectarines,41.0
Wayne,NY,Non-citrus totals,52360.0
Wayne,NY,"Non-citrus, other",4.0
Wayne,NY,Orchards,26930.0
Wayne,NY,Peaches,1948.0
Wayne,NY,Pears,599.0
Wayne,NY,Plums,52.0
Wayne,NY,Plums & prunes,143.0
Wayne,NY,Prunes,32.0
Wayne,NY,Raspberries,69.0
Wayne,NY,Strawberries,104.0
Wayne,NY,Tree nut totals,25.0
Wayne,NC,Apples,4.0
Wayne,NC,Berry totals,64042.0
Wayne,NC,Blueberries,24.0
Wayne,NC,Fruit & tree nut totals,286030.0
Wayne,NC,Grapes,16.0
Wayne,NC,Non-citrus totals,37.0
Wayne,NC,Orchards,75.0
Wayne,NC,Pecans,84.0
Wayne,NC,Strawberries,4.0
Wayne,NC,Tree nut totals,42.0
Wayne,OH,Apples,412.0
Wayne,OH,Apricots,4.0
Wayne,OH,Berry totals,247.0
Wayne,OH,Blackberries,8.0
Wayne,OH,Blueberries,56.0
Wayne,OH,Cherries,25.0
Wayne,OH,Chestnuts,4.0
Wayne,OH,Currants,2.0
Wayne,OH,Elderberries,4.0
Wayne,OH,Fruit & tree nut totals,4417122.0
Wayne,OH,Grapes,130.0
Wayne,OH,Non-citrus totals,686.0
Wayne,OH,Orchards,411.0
Wayne,OH,Peaches,148.0
Wayne,OH,Pears,56.0
Wayne,OH,Plums,11.0
Wayne,OH,Plums & prunes,15.0
Wayne,OH,Prunes,4.0
Wayne,OH,Raspberries,141.0
Wayne,OH,Strawberries,156.0
Wayne,OH,Tree nut totals,32.0
Wayne,OH,"Tree nuts, other",18.0
Wayne,OH,Walnuts,2.0
Wayne,PA,Apples,285.0
Wayne,PA,Berry totals,66083.0
Wayne,PA,Blackberries,8.0
Wayne,PA,Blueberries,73.0
Wayne,PA,Fruit & tree nut totals,567068.0
Wayne,PA,Hazelnuts,4.0
Wayne,PA,Non-citrus totals,149.0
Wayne,PA,Orchards,204.0
Wayne,PA,Peaches,98.0
Wayne,PA,Pears,110.0
Wayne,PA,Persimmons,12.0
Wayne,PA,Raspberries,34.0
Wayne,PA,Strawberries,16.0
Wayne,PA,Tree nut totals,4.0
Wayne,TN,Apples,35.0
Wayne,TN,Apricots,18.0
Wayne,TN,Berry totals,9.0
Wayne,TN,Blackberries,2.0
Wayne,TN,Blueberries,8.0
Wayne,TN,Fruit & tree nut totals,3010.0
Wayne,TN,Non-citrus totals,53.0
Wayne,TN,Orchards,56.0
Wayne,TN,Peaches,24.0
Wayne,TN,Pears,49.0
Wayne,TN,Pecans,36.0
Wayne,TN,Plums,8.0
Wayne,TN,Plums & prunes,8.0
Wayne,TN,Raspberries,12.0
Wayne,TN,Strawberries,2.0
Wayne,TN,Tree nut totals,18.0
Wayne,UT,Almonds,11.0
Wayne,UT,Apples,88.0
Wayne,UT,Apricots,60.0
Wayne,UT,Berry totals,2014.0
Wayne,UT,Blackberries,2.0
Wayne,UT,Cherries,16.0
Wayne,UT,Fruit & tree nut totals,638022.0
Wayne,UT,Grapes,4.0
Wayne,UT,Hazelnuts,2.0
Wayne,UT,Nectarines,4.0
Wayne,UT,Non-citrus totals,298.0
Wayne,UT,Orchards,316.0
Wayne,UT,Peaches,79.0
Wayne,UT,Pears,16.0
Wayne,UT,Pecans,8.0
Wayne,UT,Plums,6.0
Wayne,UT,Plums & prunes,6.0
Wayne,UT,Raspberries,4.0
Wayne,UT,Strawberries,6.0
Wayne,UT,Tree nut totals,16.0
Wayne,UT,Walnuts,6.0
Wayne,WV,Apples,40.0
Wayne,WV,Berry totals,4.0
Wayne,WV,Blackberries,4.0
Wayne,WV,Cherries,18.0
Wayne,WV,Fruit & tree nut totals,7.0
Wayne,WV,Grapes,2.0
Wayne,WV,Non-citrus totals,68.0
Wayne,WV,Orchards,85.0
Wayne,WV,Peaches,30.0
Wayne,WV,Pears,6.0
Wayne,WV,Pecans,4.0
Wayne,WV,Plums,2.0
Wayne,WV,Plums & prunes,2.0
Wayne,WV,Tree nut totals,4.0
Wayne,WV,Walnuts,2.0
Weakley,TN,Apples,10.0
Weakley,TN,Berry totals,16015.0
Weakley,TN,Blackberries,2.0
Weakley,TN,Blueberries,24.0
Weakley,TN,Fruit & tree nut totals,12.0
Weakley,TN,Non-citrus totals,13.0
Weakley,TN,"Non-citrus, other",2.0
Weakley,TN,Orchards,31.0
Weakley,TN,Peaches,6.0
Weakley,TN,Pears,4.0
Weakley,TN,Pecans,4.0
Weakley,TN,Tree nut totals,2.0
Webb,TX,Citrus totals,8.0
Webb,TX,Lemons,8.0
Webb,TX,Orchards,9.0
Webb,TX,Pecans,16.0
Webb,TX,Tree nut totals,8.0
Weber,UT,Almonds,4.0
Weber,UT,Apples,93.0
Weber,UT,Apricots,24.0
Weber,UT,"Berries, other",4.0
Weber,UT,Berry totals,14039.0
Weber,UT,Blackberries,2.0
Weber,UT,Cherries,24.0
Weber,UT,Currants,6.0
Weber,UT,Fruit & tree nut totals,690097.0
Weber,UT,Grapes,25.0
Weber,UT,Nectarines,10.0
Weber,UT,Non-citrus totals,191.0
Weber,UT,Orchards,315.0
Weber,UT,Peaches,247.0
Weber,UT,Pears,53.0
Weber,UT,Plums,25.0
Weber,UT,Plums & prunes,25.0
Weber,UT,Raspberries,40.0
Weber,UT,Tree nut totals,4.0
Webster,GA,Apples,2.0
Webster,GA,Berry totals,2.0
Webster,GA,Blackberries,3.0
Webster,GA,Blueberries,4.0
Webster,GA,Fruit & tree nut totals,1647012.0
Webster,GA,Non-citrus totals,3.0
Webster,GA,"Non-citrus, other",3.0
Webster,GA,Orchards,3214.0
Webster,GA,Peaches,4.0
Webster,GA,Pecans,306.0
Webster,GA,Plums,2.0
Webster,GA,Plums & prunes,2.0
Webster,GA,Pomegranates,2.0
Webster,GA,Tree nut totals,153.0
Webster,IA,Apples,19.0
Webster,IA,Aronia berries,2.0
Webster,IA,Berry totals,7.0
Webster,IA,Elderberries,2.0
Webster,IA,Fruit & tree nut totals,475019.0
Webster,IA,Grapes,52.0
Webster,IA,Non-citrus totals,108.0
Webster,IA,Orchards,111.0
Webster,IA,Pears,4.0
Webster,IA,Plums,2.0
Webster,IA,Plums & prunes,2.0
Webster,IA,Raspberries,8.0
Webster,IA,Tree nut totals,2.0
Webster,IA,Walnuts,2.0
Webster,KY,Apples,31.0
Webster,KY,Berry totals,10.0
Webster,KY,Blackberries,8.0
Webster,KY,Cherries,19.0
Webster,KY,Fruit & tree nut totals,282014.0
Webster,KY,Grapes,29.0
Webster,KY,Nectarines,8.0
Webster,KY,Non-citrus totals,90.0
Webster,KY,Orchards,64.0
Webster,KY,Peaches,55.0
Webster,KY,Pears,21.0
Webster,KY,Strawberries,4.0
Webster,LA,Berry totals,3.0
Webster,LA,Blueberries,4.0
Webster,LA,Fruit & tree nut totals,25010.0
Webster,LA,Non-citrus totals,6.0
Webster,LA,Orchards,71.0
Webster,LA,Peaches,16.0
Webster,LA,Pecans,22.0
Webster,LA,Tree nut totals,10.0
Webster,MS,Fruit & tree nut totals,2.0
Webster,MS,Orchards,2.0
Webster,MS,Pecans,4.0
Webster,MS,Tree nut totals,2.0
Webster,MO,Apples,53.0
Webster,MO,Apricots,2.0
Webster,MO,Berry totals,67.0
Webster,MO,Blackberries,15.0
Webster,MO,Blueberries,10.0
Webster,MO,Cherries,2.0
Webster,MO,Elderberries,18.0
Webster,MO,Fruit & tree nut totals,210027.0
Webster,MO,Grapes,5.0
Webster,MO,Hazelnuts,4.0
Webster,MO,Loganberries,2.0
Webster,MO,Non-citrus totals,49.0
Webster,MO,Orchards,87.0
Webster,MO,Peaches,28.0
Webster,MO,Pears,4.0
Webster,MO,Pecans,12.0
Webster,MO,Persimmons,4.0
Webster,MO,Plums,6.0
Webster,MO,Plums & prunes,6.0
Webster,MO,Strawberries,3.0
Webster,MO,Tree nut totals,9.0
Webster,MO,Walnuts,2.0
Webster,WV,Apples,35.0
Webster,WV,Apricots,2.0
Webster,WV,Berry totals,32022.0
Webster,WV,Blackberries,2.0
Webster,WV,Blueberries,24.0
Webster,WV,Cherries,6.0
Webster,WV,Elderberries,6.0
Webster,WV,Fruit & tree nut totals,166019.0
Webster,WV,Grapes,8.0
Webster,WV,Hazelnuts,4.0
Webster,WV,Loganberries,2.0
Webster,WV,Non-citrus totals,23.0
Webster,WV,"Non-citrus, other",3.0
